created_at	entities	source	public_metrics	id	text	author_id
2022-01-08 20:50:37+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'Mermaids_Gender', 'id': '2199786713'}]}	Twitter for Android	{'retweet_count': 57, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1479918485274771461	RT @Mermaids_Gender: Solidarity with those taking action today! 🏳️‍⚧️🏳️‍⚧️🏳️‍⚧️	754604381048344576
2022-01-09 08:10:28+00:00	{'mentions': [{'start': 3, 'end': 16, 'username': 'DIVAmagazine', 'id': '26242543'}], 'annotations': [{'start': 80, 'end': 82, 'probability': 0.8714, 'type': 'Organization', 'normalized_text': 'BBC'}]}	Twitter for Android	{'retweet_count': 148, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1480089575087349761	RT @DIVAmagazine: “The trans community deserve a full, genuine apology from the BBC as well as evidence of a commitment to doing better, go…	754604381048344576
2022-01-09 08:29:53+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'StopFundingHate', 'id': '754604381048344576'}], 'hashtags': [{'start': 21, 'end': 37, 'tag': 'StopFundingHate'}], 'annotations': [{'start': 78, 'end': 87, 'probability': 0.645, 'type': 'Organization', 'normalized_text': 'Daily Mail'}, {'start': 101, 'end': 119, 'probability': 0.5877, 'type': 'Organization', 'normalized_text': 'Telegraph & Express'}]}	Twitter for Android	{'retweet_count': 215, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1480094462265204738	RT @StopFundingHate: #StopFundingHate has seen a surge in donations since the Daily Mail, Spectator, Telegraph &amp; Express stepped up their a…	754604381048344576
2022-01-09 11:38:11+00:00	{'mentions': [{'start': 0, 'end': 12, 'username': 'roblake1959', 'id': '257538755'}, {'start': 13, 'end': 26, 'username': 'ColinBaines1', 'id': '1569235615'}, {'start': 27, 'end': 42, 'username': 'RajThamotheram', 'id': '339606567'}, {'start': 43, 'end': 59, 'username': 'WhoAdvertisesOn', 'id': '1350840172703866881'}], 'annotations': [{'start': 93, 'end': 95, 'probability': 0.4576, 'type': 'Organization', 'normalized_text': 'Fox'}]}	Twitter for Android	{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}	1480141851772530691	@roblake1959 @ColinBaines1 @RajThamotheram @WhoAdvertisesOn are doing great work on tracking Fox advertisers - definitely worth a follow	754604381048344576
2022-01-09 12:41:38+00:00	{'mentions': [{'start': 3, 'end': 17, 'username': 'TransActualUK', 'id': '925457674963124230'}]}	Twitter for Android	{'retweet_count': 50, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1480157816971218944	RT @TransActualUK: Transphobia can be very obvious, but sometimes it can be subtle and hard to spot. That subtle transphobia can be really…	754604381048344576
2022-01-09 14:23:03+00:00	{'mentions': [{'start': 3, 'end': 15, 'username': 'ShairaBambi', 'id': '193789210'}, {'start': 45, 'end': 61, 'username': 'TransActivismUK', 'id': '1425842334671982593'}]}	Twitter for Android	{'retweet_count': 114, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1480183341731176456	RT @ShairaBambi: Another successful protest! @TransActivismUK Thank you everyone for turning up, our speakers did amazingly and our volunte…	754604381048344576
2022-01-09 17:17:37+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'StopFundingHate', 'id': '754604381048344576'}, {'start': 61, 'end': 67, 'username': 'SkyUK', 'id': '20139563'}, {'start': 68, 'end': 82, 'username': 'MoneySupermkt', 'id': '15232850'}, {'start': 83, 'end': 99, 'username': 'GinTing_RumTing', 'id': '936598886109667328'}, {'start': 100, 'end': 115, 'username': 'Ragingbullbilt', 'id': '958749298916839424'}, {'start': 116, 'end': 131, 'username': 'thegoldbullion', 'id': '57283076'}], 'annotations': [{'start': 33, 'end': 39, 'probability': 0.5454, 'type': 'Organization', 'normalized_text': 'GB News'}]}	Twitter for Android	{'retweet_count': 109, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1480227269973094402	RT @StopFundingHate: This week's GB News advertisers include @SkyUK @MoneySupermkt @GinTing_RumTing @RagingBullBilt @TheGoldBullion @GoldRe…	754604381048344576
2022-01-09 18:06:27+00:00	{'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/wTn8Rp70la', 'expanded_url': 'https://twitter.com/StopFundingHate/status/1480239560797868034/photo/1', 'display_url': 'pic.twitter.com/wTn8Rp70la'}], 'annotations': [{'start': 22, 'end': 28, 'probability': 0.7046, 'type': 'Organization', 'normalized_text': 'GB News'}]}	Twitter Web App	{'retweet_count': 19, 'reply_count': 6, 'like_count': 85, 'quote_count': 7}	1480239560797868034	If you advertise with GB News, this is the kind of message that you're aligning with &amp; enabling: https://t.co/wTn8Rp70la	754604381048344576
2022-01-09 18:18:15+00:00	{'mentions': [{'start': 3, 'end': 15, 'username': 'redfaction2', 'id': '401418720'}, {'start': 101, 'end': 115, 'username': 'MoneySupermkt', 'id': '15232850'}, {'start': 116, 'end': 132, 'username': 'GinTing_RumTing', 'id': '936598886109667328'}], 'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/AAQjiMpKLw', 'expanded_url': 'http://G.B.News', 'display_url': 'G.B.News'}]}	Twitter for Android	{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1480242531430506497	"RT @redfaction2: Would it be possible for you to not advertise on https://t.co/AAQjiMpKLw - thanks .
@MoneySupermkt @GinTing_RumTing
@Ragin…"	754604381048344576
2022-01-09 20:06:30+00:00	{'mentions': [{'start': 3, 'end': 11, 'username': 'Cmacf76', 'id': '385611809'}]}	Twitter for Android	{'retweet_count': 79, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1480269770801004544	RT @Cmacf76: A 27% rise in hate crimes because of someone's sexuality or gender identity between 2014 &amp; 2020, with hate crimes against tran…	754604381048344576
2022-01-09 20:06:32+00:00	{'mentions': [{'start': 3, 'end': 11, 'username': 'Cmacf76', 'id': '385611809'}]}	Twitter for Android	{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1480269781957763072	RT @Cmacf76: Those who continue to feed the relentless campaign of misinformation about trans people and the organisations that work for LG…	754604381048344576
2022-01-10 08:19:20+00:00	{'mentions': [{'start': 3, 'end': 19, 'username': 'StopFundingHate', 'id': '754604381048344576'}], 'annotations': [{'start': 43, 'end': 49, 'probability': 0.7169, 'type': 'Organization', 'normalized_text': 'GB News'}]}	Twitter for Android	{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}	1480454195513892865	RT @StopFundingHate: If you advertise with GB News, this is the kind of message that you're aligning with &amp; enabling: https://t.co/wTn8Rp70…	754604381048344576
